serial_name,gunpla_id,model_id,part_type,parts_id,parts_name_id,table_file,has_ch_archive,ch_archives,has_we_archive,we_archives
XXXG-00W0SKY,12480,10973,long_weapon,31248003,2186,table_long_weapon.etwl,yes,ch/210973.arc,yes,we/31248003.arc
XXXG-00W0SKY,12480,10974,long_weapon,31248004,2187,table_long_weapon.etwl,yes,ch/210974.arc,yes,we/31248004.arc
F91,12483,10946,long_weapon,31248301,2188,table_long_weapon.etwl,yes,ch/210946.arc,yes,we/31248301.arc
F91,12483,10947,long_weapon,31248306,2189,table_long_weapon.etwl,yes,ch/210947.arc,yes,we/31248306.arc
EMS-TC02,12485,10948,long_weapon,31248501,2190,table_long_weapon.etwl,yes,ch/210948.arc,yes,we/31248501.arc
ZGMF-X20A-PF,12490,10949,long_weapon,31249004,2191,table_long_weapon.etwl,yes,ch/210949.arc,yes,we/31249004.arc
ZGMF-X20A-PF,12490,10949,long_weapon,31249014,2192,table_long_weapon.etwl,yes,ch/210949.arc,yes,we/31249014.arc
ZGMF-X20A-PF,12490,10950,long_weapon,31249001,2193,table_long_weapon.etwl,yes,ch/210950.arc,yes,we/31249001.arc
ZGMF-X20A-PF,12490,10950,long_weapon,31249011,2194,table_long_weapon.etwl,yes,ch/210950.arc,yes,we/31249011.arc
GNT-0000SDV,12496,10951,long_weapon,31249602,2195,table_long_weapon.etwl,yes,ch/210951.arc,yes,we/31249602.arc
GNT-0000SDV,12496,10951,long_weapon,31249612,2196,table_long_weapon.etwl,yes,ch/210951.arc,yes,we/31249612.arc
GAT-X303K,12488,10954,long_weapon,31248802,2199,table_long_weapon.etwl,yes,ch/210954.arc,yes,we/31248802.arc
RGM-79Q,12355,10942,long_weapon,31235502,2200,table_long_weapon.etwl,yes,ch/210942.arc,yes,we/31235502.arc
GX-9900-DV,10901,10408,long_weapon,31090132,2201,table_long_weapon.etwl,yes,ch/210408.arc,yes,we/31090132.arc
MSZ-006,10105,10303,long_weapon,31010531,2202,table_long_weapon.etwl,yes,ch/210303.arc,yes,we/31010531.arc
MSZ-006,10105,10304,long_weapon,31010534,2203,table_long_weapon.etwl,yes,ch/210304.arc,yes,we/31010534.arc
xvm-fzc,12247,10184,long_weapon,31224731,2204,table_long_weapon.etwl,yes,ch/210184.arc,yes,we/31224731.arc
MSB-GH03,12465,10928,long_weapon,31246521,2207,table_long_weapon.etwl,yes,ch/210928.arc,yes,we/31246521.arc
<REPT 14>,12476,10943,long_weapon,31247611,2208,table_long_weapon.etwl,yes,ch/210943.arc,yes,we/31247611.arc
GNW-20000/J,12474,10944,long_weapon,31247413,2209,table_long_weapon.etwl,yes,ch/210944.arc,yes,we/31247413.arc
MBF-02,11103,10505,long_weapon,31110315,2210,table_long_weapon.etwl,yes,ch/210505.arc,yes,we/31110315.arc
MRC-F20,12130,10171,long_weapon,31213021,2211,table_long_weapon.etwl,yes,ch/210171.arc,yes,we/31213021.arc
AGX-04,10037,10405,long_weapon,31003722,2212,table_long_weapon.etwl,yes,ch/210405.arc,yes,we/31003722.arc
XM-X1,10500,10148,long_weapon,31050011,2213,table_long_weapon.etwl,yes,ch/210148.arc,yes,we/31050011.arc
GN-005,11405,10612,long_weapon,31140516,2214,table_long_weapon.etwl,yes,ch/210612.arc,yes,we/31140516.arc
AGE-2,11501,10319,long_weapon,31150114,2215,table_long_weapon.etwl,yes,ch/210319.arc,yes,we/31150114.arc
RX-178B,12289,10700,long_weapon,31228931,2216,table_long_weapon.etwl,yes,ch/210700.arc,yes,we/31228931.arc
RX-178B,12289,10622,long_weapon,31228916,2217,table_long_weapon.etwl,yes,ch/210622.arc,yes,we/31228916.arc
RX-178B,12289,10701,long_weapon,31228941,2218,table_long_weapon.etwl,yes,ch/210701.arc,yes,we/31228941.arc
AMX-107R,12220,10179,long_weapon,31222011,2219,table_long_weapon.etwl,yes,ch/210179.arc,yes,we/31222011.arc
EB-06/tc2,12321,10426,long_weapon,31232112,2220,table_long_weapon.etwl,yes,ch/210426.arc,yes,we/31232112.arc
COMMAND GUNDAM,33009,30400,long_weapon,33300912,2221,table_long_weapon.etwl,yes,ch/230400.arc,yes,we/33300912.arc
COMMAND GUNDAM,33009,30500,long_weapon,33300915,2222,table_long_weapon.etwl,yes,ch/230500.arc,yes,we/33300915.arc
AMX-011S,12318,10812,long_weapon,31231811,2223,table_long_weapon.etwl,yes,ch/210812.arc,yes,we/31231811.arc
ZGMF-X19AK,12428,10916,long_weapon,31242812,2224,table_long_weapon.etwl,yes,ch/210916.arc,yes,we/31242812.arc
SVMS-01,12482,10957,long_weapon,31248202,2225,table_long_weapon.etwl,yes,ch/210957.arc,yes,we/31248202.arc
MSR-00100S,12495,10958,long_weapon,31249501,2226,table_long_weapon.etwl,yes,ch/210958.arc,yes,we/31249501.arc
MSR-00100S,12495,10959,long_weapon,31249506,2227,table_long_weapon.etwl,yes,ch/210959.arc,yes,we/31249506.arc
MVF-X08,12503,10960,long_weapon,31250301,2228,table_long_weapon.etwl,yes,ch/210960.arc,yes,we/31250301.arc
SECOND V,12507,10961,long_weapon,31250701,2229,table_long_weapon.etwl,yes,ch/210961.arc,yes,we/31250701.arc
SECOND V,12507,10962,long_weapon,31250711,2230,table_long_weapon.etwl,yes,ch/210962.arc,yes,we/31250711.arc
CB-002,12509,10963,long_weapon,31250901,2231,table_long_weapon.etwl,yes,ch/210963.arc,yes,we/31250901.arc
RX-78-2[US],12463,10975,long_weapon,31246301,2232,table_long_weapon.etwl,yes,ch/210975.arc,yes,we/31246301.arc
WMS-GEX1,12505,10976,long_weapon,31250501,2233,table_long_weapon.etwl,yes,ch/210976.arc,yes,we/31250501.arc
CodeSora,12510,10977,long_weapon,31251004,2234,table_long_weapon.etwl,yes,ch/210977.arc,yes,we/31251004.arc
GAT-04,12511,10978,long_weapon,31251104,2235,table_long_weapon.etwl,yes,ch/210978.arc,yes,we/31251104.arc
GNZ-003,12514,10979,long_weapon,31251404,2236,table_long_weapon.etwl,yes,ch/210979.arc,yes,we/31251404.arc
GN-0000+GNR-010/XN,12515,10980,long_weapon,31251501,2237,table_long_weapon.etwl,yes,ch/210980.arc,yes,we/31251501.arc
LM314V23,10605,10118,long_weapon,31060501,2238,table_long_weapon.etwl,yes,ch/210118.arc,yes,we/31060501.arc
RX-78-3,10001,10100,long_weapon,31000101,2239,table_long_weapon.etwl,yes,ch/210100.arc,yes,we/31000101.arc
RX-78-3,10001,50050,long_weapon,31000106,2240,table_long_weapon.etwl,yes,ch/250050.arc,yes,we/31000106.arc
XXXG-00W0,12487,10984,long_weapon,31248704,2241,table_long_weapon.etwl,yes,ch/210984.arc,yes,we/31248704.arc
XXXG-00W0,12487,10985,long_weapon,31248703,2242,table_long_weapon.etwl,yes,ch/210985.arc,yes,we/31248703.arc
MSN-001,12311,10986,long_weapon,31231101,2243,table_long_weapon.etwl,yes,ch/210986.arc,yes,we/31231101.arc
MSZ-006LGT,12538,10987,long_weapon,31253801,2244,table_long_weapon.etwl,yes,ch/210987.arc,yes,we/31253801.arc
M91,12539,10988,long_weapon,31253901,2245,table_long_weapon.etwl,yes,ch/210988.arc,yes,we/31253901.arc
SD-237S,12388,10936,long_weapon,31238812,2246,table_long_weapon.etwl,yes,ch/210936.arc,yes,we/31238812.arc
MSB-GH03,12465,10928,long_weapon,31246531,2247,table_long_weapon.etwl,yes,ch/210928.arc,yes,we/31246531.arc
GNT-0000SDV,12496,10951,long_weapon,31249622,2248,table_long_weapon.etwl,yes,ch/210951.arc,yes,we/31249622.arc
GNT-0000SDV,12496,10951,long_weapon,31249632,2249,table_long_weapon.etwl,yes,ch/210951.arc,yes,we/31249632.arc
ZGMF-X20A-PF,12490,10949,long_weapon,31249024,2250,table_long_weapon.etwl,yes,ch/210949.arc,yes,we/31249024.arc
ZGMF-X20A-PF,12490,10949,long_weapon,31249034,2251,table_long_weapon.etwl,yes,ch/210949.arc,yes,we/31249034.arc
ZGMF-X20A-PF,12490,10950,long_weapon,31249021,2252,table_long_weapon.etwl,yes,ch/210950.arc,yes,we/31249021.arc
ZGMF-X20A-PF,12490,10950,long_weapon,31249031,2253,table_long_weapon.etwl,yes,ch/210950.arc,yes,we/31249031.arc
<REPT 8>,12286,10199,long_weapon,31228631,2254,table_long_weapon.etwl,yes,ch/210199.arc,yes,we/31228631.arc
<REPT 8>,12286,10914,long_weapon,31228611,2255,table_long_weapon.etwl,yes,ch/210914.arc,yes,we/31228611.arc
ZGMF-X10A,11109,10150,long_weapon,31110931,2256,table_long_weapon.etwl,yes,ch/210150.arc,yes,we/31110931.arc
RX-0,11600,10614,long_weapon,31160036,2257,table_long_weapon.etwl,yes,ch/210614.arc,yes,we/31160036.arc
RX-0,11600,10155,long_weapon,31160031,2258,table_long_weapon.etwl,yes,ch/210155.arc,yes,we/31160031.arc
EMS-TC02,12485,10948,long_weapon,31248511,2259,table_long_weapon.etwl,yes,ch/210948.arc,yes,we/31248511.arc
RX-0,12206,10507,long_weapon,31220645,2260,table_long_weapon.etwl,yes,ch/210507.arc,yes,we/31220645.arc
RX-0,12206,10508,long_weapon,31220655,2261,table_long_weapon.etwl,yes,ch/210508.arc,yes,we/31220655.arc
RX-0,12206,10507,long_weapon,31220665,2262,table_long_weapon.etwl,yes,ch/210507.arc,yes,we/31220665.arc
RX-0,12206,10508,long_weapon,31220675,2263,table_long_weapon.etwl,yes,ch/210508.arc,yes,we/31220675.arc
RX-93,10300,10112,long_weapon,31030011,2264,table_long_weapon.etwl,yes,ch/210112.arc,yes,we/31030011.arc
RX-93,10300,10609,long_weapon,31030016,2265,table_long_weapon.etwl,yes,ch/210609.arc,yes,we/31030016.arc
EB-08s,12517,50000,long_weapon,31251702,2266,table_long_weapon.etwl,yes,ch/250000.arc,yes,we/31251702.arc
EB-08s,12517,50001,long_weapon,31251704,2267,table_long_weapon.etwl,yes,ch/250001.arc,yes,we/31251704.arc
OZ-00MS,12518,50002,long_weapon,31251804,2268,table_long_weapon.etwl,yes,ch/250002.arc,yes,we/31251804.arc
ZGMF-1017M2,12516,50003,long_weapon,31251601,2269,table_long_weapon.etwl,yes,ch/250003.arc,yes,we/31251601.arc
A-Z GUNDAM,12519,50004,long_weapon,31251903,2270,table_long_weapon.etwl,yes,ch/250004.arc,yes,we/31251903.arc
A-Z GUNDAM,12519,50005,long_weapon,31251901,2271,table_long_weapon.etwl,yes,ch/250005.arc,yes,we/31251901.arc
RX-78-02,12521,50006,long_weapon,31252101,2272,table_long_weapon.etwl,yes,ch/250006.arc,yes,we/31252101.arc
RX-78-02,12521,50008,long_weapon,31252106,2273,table_long_weapon.etwl,yes,ch/250008.arc,yes,we/31252106.arc
RX-78-02,12532,50010,long_weapon,31253201,2274,table_long_weapon.etwl,yes,ch/250010.arc,yes,we/31253201.arc
RX-78-02,12532,50011,long_weapon,31253206,2275,table_long_weapon.etwl,yes,ch/250011.arc,yes,we/31253206.arc
AMS-123X,12522,50012,long_weapon,31252201,2276,table_long_weapon.etwl,yes,ch/250012.arc,yes,we/31252201.arc
VALKYLANDER,12524,50013,long_weapon,31252403,2277,table_long_weapon.etwl,yes,ch/250013.arc,yes,we/31252403.arc
VALKYLANDER,12524,50014,long_weapon,31252401,2278,table_long_weapon.etwl,yes,ch/250014.arc,yes,we/31252401.arc
CAMS-RX0,12526,50015,long_weapon,31252601,2279,table_long_weapon.etwl,yes,ch/250015.arc,yes,we/31252601.arc
ZMT-S33S,12528,50016,long_weapon,31252801,2280,table_long_weapon.etwl,yes,ch/250016.arc,yes,we/31252801.arc
ZGMF-1000,12529,50017,long_weapon,31252902,2281,table_long_weapon.etwl,yes,ch/250017.arc,yes,we/31252902.arc
VGMM-Gb03,12530,50018,long_weapon,31253001,2282,table_long_weapon.etwl,yes,ch/250018.arc,yes,we/31253001.arc
MS-21C,12358,50021,long_weapon,31235805,2284,table_long_weapon.etwl,yes,ch/250021.arc,yes,we/31235805.arc
PMX-003,10107,10110,long_weapon,31010721,2285,table_long_weapon.etwl,yes,ch/210110.arc,yes,we/31010721.arc
ASW-G-08-4X4,12484,50028,long_weapon,31248403,2288,table_long_weapon.etwl,yes,ch/250028.arc,yes,we/31248403.arc
ASW-G-08-4X4,12484,50028,long_weapon,31248413,2289,table_long_weapon.etwl,yes,ch/250028.arc,yes,we/31248413.arc
ASW-G-08-4X4,12484,50028,long_weapon,31248423,2290,table_long_weapon.etwl,yes,ch/250028.arc,yes,we/31248423.arc
ASW-G-08-4X4,12484,50028,long_weapon,31248433,2291,table_long_weapon.etwl,yes,ch/250028.arc,yes,we/31248433.arc
XXXG-00W0CV,12558,50025,long_weapon,31255804,2292,table_long_weapon.etwl,yes,ch/250025.arc,yes,we/31255804.arc
XXXG-00W0CV,12558,50026,long_weapon,31255803,2293,table_long_weapon.etwl,yes,ch/250026.arc,yes,we/31255803.arc
MSF-007,12557,50027,long_weapon,31255701,2294,table_long_weapon.etwl,yes,ch/250027.arc,yes,we/31255701.arc
GN-0000DVR/SM,12473,10939,long_weapon,31247333,2295,table_long_weapon.etwl,yes,ch/210939.arc,yes,we/31247333.arc
GN-0000DVR/SM,12473,10940,long_weapon,31247343,2296,table_long_weapon.etwl,yes,ch/210940.arc,yes,we/31247343.arc
GN-0000DVR/SM,12473,10941,long_weapon,31247353,2297,table_long_weapon.etwl,yes,ch/210941.arc,yes,we/31247353.arc
MS-14B,10031,10606,long_weapon,31003116,2298,table_long_weapon.etwl,yes,ch/210606.arc,yes,we/31003116.arc
CB-0000G/C,12294,10815,long_weapon,31229421,2299,table_long_weapon.etwl,yes,ch/210815.arc,yes,we/31229421.arc
CB-0000G/C,12294,10815,long_weapon,31229431,2300,table_long_weapon.etwl,yes,ch/210815.arc,yes,we/31229431.arc
XM-X1 Kai Kai,10501,10116,long_weapon,31050111,2301,table_long_weapon.etwl,yes,ch/210116.arc,yes,we/31050111.arc
XXXG-01W,10801,10308,long_weapon,31080111,2302,table_long_weapon.etwl,yes,ch/210308.arc,yes,we/31080111.arc
XXXG-01H,10805,10504,long_weapon,31080515,2303,table_long_weapon.etwl,yes,ch/210504.arc,yes,we/31080515.arc
GN-006,11402,10213,long_weapon,31140213,2304,table_long_weapon.etwl,yes,ch/210213.arc,yes,we/31140213.arc
GN-006,11402,10315,long_weapon,31140214,2305,table_long_weapon.etwl,yes,ch/210315.arc,yes,we/31140214.arc
MS-06R,12104,10618,long_weapon,31210416,2306,table_long_weapon.etwl,yes,ch/210618.arc,yes,we/31210416.arc
ORX-005,12115,10326,long_weapon,31211514,2307,table_long_weapon.etwl,yes,ch/210326.arc,yes,we/31211514.arc
YG-111,12150,10172,long_weapon,31215011,2308,table_long_weapon.etwl,yes,ch/210172.arc,yes,we/31215011.arc
Shin Musha <FEED>Gundam,12155,10327,long_weapon,31215514,2309,table_long_weapon.etwl,yes,ch/210327.arc,yes,we/31215514.arc
AGE-3,12213,10331,long_weapon,31221314,2310,table_long_weapon.etwl,yes,ch/210331.arc,yes,we/31221314.arc
RX-78AL,12239,10182,long_weapon,31223904,2311,table_long_weapon.etwl,yes,ch/210182.arc,yes,we/31223904.arc
RX-78AL,12239,10189,long_weapon,31223912,2312,table_long_weapon.etwl,yes,ch/210189.arc,yes,we/31223912.arc
SB-011,12246,10183,long_weapon,31224611,2313,table_long_weapon.etwl,yes,ch/210183.arc,yes,we/31224611.arc
SB-011,12246,10334,long_weapon,31224614,2314,table_long_weapon.etwl,yes,ch/210334.arc,yes,we/31224614.arc
LGZ-91,12002,10324,long_weapon,31200214,2315,table_long_weapon.etwl,yes,ch/210324.arc,yes,we/31200214.arc
GAT-X105B/FP,12000,10157,long_weapon,31200021,2316,table_long_weapon.etwl,yes,ch/210157.arc,yes,we/31200021.arc
GAT-X105B/FP,12000,10158,long_weapon,31200031,2317,table_long_weapon.etwl,yes,ch/210158.arc,yes,we/31200031.arc
XXXG-01Wf,12314,10337,long_weapon,31231411,2318,table_long_weapon.etwl,yes,ch/210337.arc,yes,we/31231411.arc
LGZ-91,12002,10165,long_weapon,31200211,2319,table_long_weapon.etwl,yes,ch/210165.arc,yes,we/31200211.arc
AMS-123X-X,12323,10803,long_weapon,31232311,2320,table_long_weapon.etwl,yes,ch/210803.arc,yes,we/31232311.arc
XM-X2,12308,10804,long_weapon,31230821,2321,table_long_weapon.etwl,yes,ch/210804.arc,yes,we/31230821.arc
XM-X2,12308,10805,long_weapon,31230831,2322,table_long_weapon.etwl,yes,ch/210805.arc,yes,we/31230831.arc
MSN-001X,12312,10810,long_weapon,31231214,2323,table_long_weapon.etwl,yes,ch/210810.arc,yes,we/31231214.arc
RX-79BD-2,10039,10107,long_weapon,31003911,2324,table_long_weapon.etwl,yes,ch/210107.arc,yes,we/31003911.arc
PPMS-18E,12335,10818,long_weapon,31233511,2325,table_long_weapon.etwl,yes,ch/210818.arc,yes,we/31233511.arc
PPMS-18E,12335,10819,long_weapon,31233514,2326,table_long_weapon.etwl,yes,ch/210819.arc,yes,we/31233514.arc
PPMS-18E,12335,10820,long_weapon,31233513,2327,table_long_weapon.etwl,yes,ch/210820.arc,yes,we/31233513.arc
ZGMF-X23S,12337,10821,long_weapon,31233711,2328,table_long_weapon.etwl,yes,ch/210821.arc,yes,we/31233711.arc
YMF-X000A,12269,10822,long_weapon,31226911,2329,table_long_weapon.etwl,yes,ch/210822.arc,yes,we/31226911.arc
MS-14S,10028,10106,long_weapon,31002811,2330,table_long_weapon.etwl,yes,ch/210106.arc,yes,we/31002811.arc
MS-06R-AB,12300,10828,long_weapon,31230014,2331,table_long_weapon.etwl,yes,ch/210828.arc,yes,we/31230014.arc
GNMS-XCVII,12374,10829,long_weapon,31237413,2332,table_long_weapon.etwl,yes,ch/210829.arc,yes,we/31237413.arc
EXTREME GUNDAM,12345,10830,long_weapon,31234511,2333,table_long_weapon.etwl,yes,ch/210830.arc,yes,we/31234511.arc
TRYAGE GUNDAM,12363,10837,long_weapon,31236311,2334,table_long_weapon.etwl,yes,ch/210837.arc,yes,we/31236311.arc
EXTREME GUNDAM <FEED>ECLIPSE-F,12394,10842,long_weapon,31239413,2335,table_long_weapon.etwl,yes,ch/210842.arc,yes,we/31239413.arc
MUSHA GUNDAM <FEED>[SUPER HAGANE],33004,10846,long_weapon,33300414,2336,table_long_weapon.etwl,yes,ch/210846.arc,yes,we/33300414.arc
MSZ-008,12370,10848,long_weapon,31237014,2337,table_long_weapon.etwl,yes,ch/210848.arc,yes,we/31237014.arc
XM-X3,12309,10849,long_weapon,31230911,2338,table_long_weapon.etwl,yes,ch/210849.arc,yes,we/31230911.arc
NRX-055,12365,10850,long_weapon,31236511,2339,table_long_weapon.etwl,yes,ch/210850.arc,yes,we/31236511.arc
RGM-237C,12003,10851,long_weapon,31200312,2340,table_long_weapon.etwl,yes,ch/210851.arc,yes,we/31200312.arc
OZX-GU01A,12392,10856,long_weapon,31239211,2341,table_long_weapon.etwl,yes,ch/210856.arc,yes,we/31239211.arc
F90IIL,12410,10858,long_weapon,31241014,2342,table_long_weapon.etwl,yes,ch/210858.arc,yes,we/31241014.arc
GNY-001F,12402,10871,long_weapon,31240226,2343,table_long_weapon.etwl,yes,ch/210871.arc,yes,we/31240226.arc
GNY-001F,12402,10872,long_weapon,31240211,2344,table_long_weapon.etwl,yes,ch/210872.arc,yes,we/31240211.arc
GNY-001F,12402,10873,long_weapon,31240236,2345,table_long_weapon.etwl,yes,ch/210873.arc,yes,we/31240236.arc
<REPT 12>,12383,10875,long_weapon,31238314,2346,table_long_weapon.etwl,yes,ch/210875.arc,yes,we/31238314.arc
<REPT 12>,12383,10876,long_weapon,31238316,2347,table_long_weapon.etwl,yes,ch/210876.arc,yes,we/31238316.arc
PFF-X4R/ANIMA,12419,10882,long_weapon,31241911,2348,table_long_weapon.etwl,yes,ch/210882.arc,yes,we/31241911.arc
PFF-X4R/ANIMA,12419,10883,long_weapon,31241914,2349,table_long_weapon.etwl,yes,ch/210883.arc,yes,we/31241914.arc
FA-78-3,12373,10903,long_weapon,31237311,2350,table_long_weapon.etwl,yes,ch/210903.arc,yes,we/31237311.arc
MVF-X08,12503,10960,long_weapon,31250311,2351,table_long_weapon.etwl,yes,ch/210960.arc,yes,we/31250311.arc
ASW-G-29,12469,10933,long_weapon,31246914,2352,table_long_weapon.etwl,yes,ch/210933.arc,yes,we/31246914.arc
CodeSora,12510,10977,long_weapon,31251014,2353,table_long_weapon.etwl,yes,ch/210977.arc,yes,we/31251014.arc
SECOND V,12507,10961,long_weapon,31250721,2354,table_long_weapon.etwl,yes,ch/210961.arc,yes,we/31250721.arc
SECOND V,12507,10962,long_weapon,31250731,2355,table_long_weapon.etwl,yes,ch/210962.arc,yes,we/31250731.arc
GN-0000+GNR-010/XN,12515,10980,long_weapon,31251511,2356,table_long_weapon.etwl,yes,ch/210980.arc,yes,we/31251511.arc
CB-002,12509,10963,long_weapon,31250911,2357,table_long_weapon.etwl,yes,ch/210963.arc,yes,we/31250911.arc
ZGMF-X42S,11120,10151,long_weapon,31112021,2358,table_long_weapon.etwl,yes,ch/210151.arc,yes,we/31112021.arc
MSN-06S,11607,10156,long_weapon,31160721,2359,table_long_weapon.etwl,yes,ch/210156.arc,yes,we/31160721.arc
[!],20001,10100,long_weapon,32000101,2360,table_long_weapon.etwl,yes,ch/210100.arc,no,
ZGMF-X42S,11120,10151,long_weapon,31112031,2361,table_long_weapon.etwl,yes,ch/210151.arc,yes,we/31112031.arc
MSN-06S,11607,10156,long_weapon,31160731,2362,table_long_weapon.etwl,yes,ch/210156.arc,yes,we/31160731.arc
RGX-00,12478,50038,long_weapon,31247803,2363,table_long_weapon.etwl,yes,ch/250038.arc,yes,we/31247803.arc
XXXG-01Efl,12540,50030,long_weapon,31254001,2364,table_long_weapon.etwl,yes,ch/250030.arc,yes,we/31254001.arc
XXXG-01Efl,12540,50031,long_weapon,31254011,2365,table_long_weapon.etwl,yes,ch/250031.arc,yes,we/31254011.arc
XXXG-01Efl,12540,50032,long_weapon,31254004,2366,table_long_weapon.etwl,yes,ch/250032.arc,yes,we/31254004.arc
LRX-077,12541,50033,long_weapon,31254104,2367,table_long_weapon.etwl,yes,ch/250033.arc,yes,we/31254104.arc
RGM-89BM,12542,50034,long_weapon,31254201,2368,table_long_weapon.etwl,yes,ch/250034.arc,yes,we/31254201.arc
OZ-19MASX,12543,50039,long_weapon,31254301,2369,table_long_weapon.etwl,yes,ch/250039.arc,yes,we/31254301.arc
GAT-X105/TG,12544,50035,long_weapon,31254403,2370,table_long_weapon.etwl,yes,ch/250035.arc,yes,we/31254403.arc
RX-124,12546,50040,long_weapon,31254603,2371,table_long_weapon.etwl,yes,ch/250040.arc,yes,we/31254603.arc
ASW-G-47,12549,50037,long_weapon,31254904,2374,table_long_weapon.etwl,yes,ch/250037.arc,yes,we/31254904.arc
RGZ-91B,12554,50045,long_weapon,31255401,2378,table_long_weapon.etwl,yes,ch/250045.arc,yes,we/31255401.arc
MSR-00100S,12495,10958,long_weapon,31249511,2382,table_long_weapon.etwl,yes,ch/210958.arc,yes,we/31249511.arc
MSR-00100S,12495,10959,long_weapon,31249516,2383,table_long_weapon.etwl,yes,ch/210959.arc,yes,we/31249516.arc
XXXG-00W0,12487,10984,long_weapon,31248714,2384,table_long_weapon.etwl,yes,ch/210984.arc,yes,we/31248714.arc
XXXG-00W0,12487,10985,long_weapon,31248713,2385,table_long_weapon.etwl,yes,ch/210985.arc,yes,we/31248713.arc
WD-M01,11000,10313,long_weapon,31100024,2386,table_long_weapon.etwl,yes,ch/210313.arc,yes,we/31100024.arc
MSA-0011[Ext],11801,10320,long_weapon,31180124,2387,table_long_weapon.etwl,yes,ch/210320.arc,yes,we/31180124.arc
LM314V23/24,10606,10307,long_weapon,31060624,2388,table_long_weapon.etwl,yes,ch/210307.arc,yes,we/31060624.arc
LM314V23/24,10606,10118,long_weapon,31060621,2389,table_long_weapon.etwl,yes,ch/210118.arc,yes,we/31060621.arc
RX-105,12344,10854,long_weapon,31234421,2390,table_long_weapon.etwl,yes,ch/210854.arc,yes,we/31234421.arc
PFF-X7/E3,12302,10703,long_weapon,31230221,2391,table_long_weapon.etwl,yes,ch/210703.arc,yes,we/31230221.arc
MBF-P02,11202,10133,long_weapon,31120221,2392,table_long_weapon.etwl,yes,ch/210133.arc,yes,we/31120221.arc
ZGMF-X19A,11112,10126,long_weapon,31111221,2393,table_long_weapon.etwl,yes,ch/210126.arc,yes,we/31111221.arc
XXXG-00W0,10802,18204,long_weapon,31080224,2394,table_long_weapon.etwl,yes,ch/218204.arc,yes,we/31080224.arc
AGE-FX,12205,10176,long_weapon,31220521,2395,table_long_weapon.etwl,yes,ch/210176.arc,yes,we/31220521.arc
AGE-FX,12205,10620,long_weapon,31220536,2396,table_long_weapon.etwl,yes,ch/210620.arc,yes,we/31220536.arc
ASW-G-29,12224,10423,long_weapon,31222432,2397,table_long_weapon.etwl,yes,ch/210423.arc,yes,we/31222432.arc
ASW-G-29,12224,10333,long_weapon,31222424,2398,table_long_weapon.etwl,yes,ch/210333.arc,yes,we/31222424.arc
ASW-G-XX,12267,10802,long_weapon,31226724,2399,table_long_weapon.etwl,yes,ch/210802.arc,yes,we/31226724.arc
PPGN-001,12316,10809,long_weapon,31231621,2400,table_long_weapon.etwl,yes,ch/210809.arc,yes,we/31231621.arc
ASW-G-11,12208,10330,long_weapon,31220824,2401,table_long_weapon.etwl,yes,ch/210330.arc,yes,we/31220824.arc
GX-9901-DX,10902,10129,long_weapon,31090221,2402,table_long_weapon.etwl,yes,ch/210129.arc,yes,we/31090221.arc
RX-78GP01,10005,10103,long_weapon,31000521,2403,table_long_weapon.etwl,yes,ch/210103.arc,yes,we/31000521.arc
RX-78GP02A,10007,10602,long_weapon,31000726,2404,table_long_weapon.etwl,yes,ch/210602.arc,yes,we/31000726.arc
XM-X2,12308,10804,long_weapon,31230841,2405,table_long_weapon.etwl,yes,ch/210804.arc,yes,we/31230841.arc
XM-X2,12308,10805,long_weapon,31230851,2406,table_long_weapon.etwl,yes,ch/210805.arc,yes,we/31230851.arc
ZGMF-X20A,11110,10206,long_weapon,31111023,2407,table_long_weapon.etwl,yes,ch/210206.arc,yes,we/31111023.arc
OZ-00MS,10812,10310,long_weapon,31081234,2408,table_long_weapon.etwl,yes,ch/210310.arc,yes,we/31081234.arc
RX-0[N],11604,10143,long_weapon,31160421,2409,table_long_weapon.etwl,yes,ch/210143.arc,yes,we/31160421.arc
GPB-X80-30F,12221,10180,long_weapon,31222131,2410,table_long_weapon.etwl,yes,ch/210180.arc,yes,we/31222131.arc
GAT-X105B/FP,12000,10157,long_weapon,31200041,2411,table_long_weapon.etwl,yes,ch/210157.arc,yes,we/31200041.arc
GAT-X105B/FP,12000,10158,long_weapon,31200051,2412,table_long_weapon.etwl,yes,ch/210158.arc,yes,we/31200051.arc
YAMISYOUGUN,33005,30600,long_weapon,33300526,2413,table_long_weapon.etwl,yes,ch/230600.arc,yes,we/33300526.arc
MSN-00100,10104,10109,long_weapon,31010421,2414,table_long_weapon.etwl,yes,ch/210109.arc,yes,we/31010421.arc
MSN-00100,10104,10608,long_weapon,31010426,2415,table_long_weapon.etwl,yes,ch/210608.arc,yes,we/31010426.arc
ORB-01,11119,10131,long_weapon,31111901,2416,table_long_weapon.etwl,yes,ch/210131.arc,yes,we/31111901.arc
GNT-0000/FS,12263,50049,long_weapon,31226304,2417,table_long_weapon.etwl,yes,ch/250049.arc,yes,we/31226304.arc
AGP-X1/E3,12499,10971,long_weapon,31249901,2418,table_long_weapon.etwl,yes,ch/210971.arc,yes,we/31249901.arc
MSJ-06II-SP,12288,10336,long_weapon,31228814,2419,table_long_weapon.etwl,yes,ch/210336.arc,yes,we/31228814.arc
